,Packet_Number,Timestamp,Source_IP,Destination_IP,Protocol,Length,Source_Port,Destination_Port,Flags,Sequence_Number,cluster
1189,1190,39:15.1,172.16.1.66,20.96.153.111,6,339,49733,443,PA,3333168250,6
1190,1191,39:15.1,20.96.153.111,172.16.1.66,6,54,443,49733,A,4282823227,3
1191,1192,39:15.2,172.16.1.66,13.69.239.79,6,141,49731,443,PA,1744023630,6
1192,1193,39:15.2,172.16.1.66,13.69.239.79,6,698,49731,443,PA,1744023717,6
1193,1194,39:15.2,13.69.239.79,172.16.1.66,6,54,443,49731,A,942410730,3
1194,1195,39:15.2,13.69.239.79,172.16.1.66,6,54,443,49731,A,942410730,3
1195,1196,39:15.2,172.16.1.66,13.69.239.79,6,92,49731,443,PA,1744024361,6
1196,1197,39:15.2,13.69.239.79,172.16.1.66,6,54,443,49731,A,942410730,3
1197,1198,39:15.2,172.16.1.66,13.69.239.79,6,929,49731,443,PA,1744024399,6
1198,1199,39:15.2,13.69.239.79,172.16.1.66,6,54,443,49731,A,942410730,3
1199,1200,39:15.2,23.52.9.222,172.16.1.66,6,1110,443,49732,FPA,790973195,3
1200,1201,39:15.2,172.16.1.66,23.52.9.222,6,54,49732,443,A,2542921334,6
1201,1202,39:15.2,172.16.1.66,23.52.9.222,6,78,49732,443,PA,2542921334,6
1202,1203,39:15.2,172.16.1.66,23.52.9.222,6,54,49732,443,FA,2542921358,6
1203,1204,39:15.2,23.52.9.222,172.16.1.66,6,54,443,49732,A,790974252,3
1204,1205,39:15.2,23.52.9.222,172.16.1.66,6,54,443,49732,A,790974252,3
1205,1206,39:15.3,20.96.153.111,172.16.1.66,6,1430,443,49733,PA,4282823227,3
1206,1207,39:15.3,172.16.1.66,20.96.153.111,6,54,49733,443,A,3333168535,6
1207,1208,39:15.3,20.96.153.111,172.16.1.66,6,1514,443,49733,A,4282824603,3
1208,1209,39:15.3,20.96.153.111,172.16.1.66,6,1514,443,49733,A,4282826063,3
1209,1210,39:15.3,20.96.153.111,172.16.1.66,6,1514,443,49733,A,4282827523,3
1210,1211,39:15.3,20.96.153.111,172.16.1.66,6,452,443,49733,PA,4282828983,3
1211,1212,39:15.3,172.16.1.66,20.96.153.111,6,54,49733,443,A,3333168535,6
1212,1213,39:15.3,172.16.1.66,20.96.153.111,6,212,49733,443,PA,3333168535,6
1213,1214,39:15.3,20.96.153.111,172.16.1.66,6,54,443,49733,A,4282829381,3
1214,1215,39:15.3,172.16.1.66,20.96.153.111,6,141,49733,443,PA,3333168693,6
1215,1216,39:15.3,20.96.153.111,172.16.1.66,6,54,443,49733,A,4282829381,3
1216,1217,39:15.3,172.16.1.66,20.96.153.111,6,1402,49733,443,PA,3333168780,6
1217,1218,39:15.3,20.96.153.111,172.16.1.66,6,54,443,49733,A,4282829381,3
1218,1219,39:15.3,13.69.239.79,172.16.1.66,6,92,443,49731,PA,942410730,3
1219,1220,39:15.4,20.96.153.111,172.16.1.66,6,460,443,49733,PA,4282829381,3
1220,1221,39:15.4,172.16.1.66,20.96.153.111,6,54,49733,443,A,3333170128,6
1221,1222,39:15.4,172.16.1.66,20.96.153.111,6,92,49733,443,PA,3333170128,6
1222,1223,39:15.4,20.96.153.111,172.16.1.66,6,54,443,49733,A,4282829787,3
1223,1224,39:15.4,172.16.1.66,13.69.239.79,6,54,49731,443,A,1744025274,6
1224,1225,39:15.5,13.69.239.79,172.16.1.66,6,339,443,49731,PA,942410768,3
1225,1226,39:15.5,172.16.1.66,13.69.239.79,6,54,49731,443,A,1744025274,6
1226,1227,39:15.6,172.16.1.66,13.69.239.79,6,54,49731,443,FA,1744025274,6
1227,1228,39:15.6,13.69.239.79,172.16.1.66,6,54,443,49731,A,942411053,3
1228,1229,39:15.7,13.69.239.79,172.16.1.66,6,54,443,49731,FPA,942411053,3
1229,1230,39:15.7,172.16.1.66,13.69.239.79,6,54,49731,443,A,1744025275,6
1230,1231,39:16.0,172.16.1.66,172.16.1.4,17,82,60777,53,,,1
1231,1232,39:16.6,172.16.1.66,172.16.1.4,17,74,64662,53,,,1
1232,1233,39:17.0,172.16.1.66,172.16.1.4,17,82,60777,53,,,1
1233,1234,39:17.5,172.16.1.66,23.198.7.175,6,66,49734,443,S,2497019396,6
1234,1235,39:17.5,23.198.7.175,172.16.1.66,6,58,443,49734,SA,1455944563,3
1235,1236,39:17.5,172.16.1.66,23.198.7.175,6,54,49734,443,A,2497019397,6
1236,1237,39:17.6,172.16.1.66,23.198.7.175,6,340,49734,443,PA,2497019397,6
1237,1238,39:17.6,23.198.7.175,172.16.1.66,6,54,443,49734,A,1455944564,3
1238,1239,39:17.6,172.16.1.66,172.16.1.4,17,86,51396,53,,,1
1239,1240,39:17.6,23.198.7.175,172.16.1.66,6,1418,443,49734,PA,1455944564,3
1240,1241,39:17.6,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455945928,3
1241,1242,39:17.6,23.198.7.175,172.16.1.66,6,1203,443,49734,PA,1455947388,3
1242,1243,39:17.6,172.16.1.66,23.198.7.175,6,54,49734,443,A,2497019683,6
1243,1244,39:17.6,172.16.1.66,23.198.7.175,6,134,49734,443,PA,2497019683,6
1244,1245,39:17.6,23.198.7.175,172.16.1.66,6,54,443,49734,A,1455948537,3
1245,1246,39:17.6,172.16.1.66,23.198.7.175,6,134,49734,443,PA,2497019763,6
1246,1247,39:17.6,172.16.1.66,23.198.7.175,6,583,49734,443,PA,2497019843,6
1247,1248,39:17.6,23.198.7.175,172.16.1.66,6,54,443,49734,A,1455948537,3
1248,1249,39:17.6,23.198.7.175,172.16.1.66,6,54,443,49734,A,1455948537,3
1249,1250,39:17.7,23.198.7.175,172.16.1.66,6,628,443,49734,PA,1455948537,3
1250,1251,39:17.7,172.16.1.66,23.198.7.175,6,54,49734,443,A,2497020372,6
1251,1252,39:17.7,172.16.1.4,172.16.1.66,17,236,53,51396,,,4
1252,1253,39:17.7,172.16.1.66,172.16.1.4,17,71,62463,53,,,1
1253,1254,39:17.7,172.16.1.4,172.16.1.66,17,146,53,62463,,,4
1254,1255,39:17.7,172.16.1.66,172.16.1.4,17,74,64662,53,,,1
1255,1256,39:17.7,172.16.1.66,52.109.6.53,6,66,49735,443,S,3765966029,6
1256,1257,39:17.7,172.16.1.66,204.79.197.203,6,66,49736,443,S,2421398346,6
1257,1258,39:17.7,23.198.7.175,172.16.1.66,6,115,443,49734,PA,1455949111,3
1258,1259,39:17.7,172.16.1.66,23.198.7.175,6,54,49734,443,A,2497020372,6
1259,1260,39:17.7,23.198.7.175,172.16.1.66,6,85,443,49734,PA,1455949172,3
1260,1261,39:17.7,172.16.1.66,23.198.7.175,6,85,49734,443,PA,2497020372,6
1261,1262,39:17.7,23.198.7.175,172.16.1.66,6,54,443,49734,A,1455949203,3
1262,1263,39:17.7,172.16.1.66,23.198.7.175,6,54,49734,443,A,2497020403,6
1263,1264,39:17.7,204.79.197.203,172.16.1.66,6,58,443,49736,SA,2533464112,3
1264,1265,39:17.7,172.16.1.66,204.79.197.203,6,54,49736,443,A,2421398347,6
1265,1266,39:17.8,52.109.6.53,172.16.1.66,6,58,443,49735,SA,1240599022,3
1266,1267,39:17.8,172.16.1.66,52.109.6.53,6,54,49735,443,A,3765966030,6
1267,1268,39:17.8,23.198.7.175,172.16.1.66,6,709,443,49734,PA,1455949203,3
1268,1269,39:17.8,172.16.1.66,23.198.7.175,6,54,49734,443,A,2497020403,6
1269,1270,39:17.8,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455949858,3
1270,1271,39:17.8,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455951318,3
1271,1272,39:17.8,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455952778,3
1272,1273,39:17.8,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455954238,3
1273,1274,39:17.8,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455955698,3
1274,1275,39:17.8,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455957158,3
1275,1276,39:17.8,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455958618,3
1276,1277,39:17.8,23.198.7.175,172.16.1.66,6,746,443,49734,PA,1455960078,3
1277,1278,39:17.8,172.16.1.66,23.198.7.175,6,54,49734,443,A,2497020403,6
1278,1279,39:17.8,23.198.7.175,172.16.1.66,6,1418,443,49734,PA,1455960770,3
1279,1280,39:17.8,172.16.1.66,23.198.7.175,6,54,49734,443,A,2497020403,6
1280,1281,39:17.8,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455962134,3
1281,1282,39:17.8,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455963594,3
1282,1283,39:17.8,23.198.7.175,172.16.1.66,6,1226,443,49734,PA,1455965054,3
1283,1284,39:17.8,172.16.1.66,23.198.7.175,6,54,49734,443,A,2497020403,6
1284,1285,39:17.8,23.198.7.175,172.16.1.66,6,1418,443,49734,PA,1455966226,3
1285,1286,39:17.8,172.16.1.66,23.198.7.175,6,54,49734,443,A,2497020403,6
1286,1287,39:17.8,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455967590,3
1287,1288,39:17.8,23.198.7.175,172.16.1.66,6,1322,443,49734,PA,1455969050,3
1288,1289,39:17.8,172.16.1.66,23.198.7.175,6,54,49734,443,A,2497020403,6
1289,1290,39:17.8,23.198.7.175,172.16.1.66,6,1418,443,49734,PA,1455970318,3
1290,1291,39:17.8,172.16.1.66,23.198.7.175,6,54,49734,443,A,2497020403,6
1291,1292,39:17.8,23.198.7.175,172.16.1.66,6,1418,443,49734,PA,1455971682,3
1292,1293,39:17.8,172.16.1.66,23.198.7.175,6,54,49734,443,A,2497020403,6
1293,1294,39:17.9,23.198.7.175,172.16.1.66,6,1418,443,49734,PA,1455973046,3
1294,1295,39:17.9,172.16.1.66,23.198.7.175,6,54,49734,443,A,2497020403,6
1295,1296,39:17.9,23.198.7.175,172.16.1.66,6,1418,443,49734,PA,1455974410,3
1296,1297,39:17.9,172.16.1.66,23.198.7.175,6,54,49734,443,A,2497020403,6
1297,1298,39:17.9,172.16.1.66,52.109.6.53,6,354,49735,443,PA,3765966030,6
1298,1299,39:17.9,52.109.6.53,172.16.1.66,6,54,443,49735,A,1240599023,3
1299,1300,39:17.9,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455975774,3
1300,1301,39:17.9,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455977234,3
1301,1302,39:17.9,23.198.7.175,172.16.1.66,6,1226,443,49734,PA,1455978694,3
1302,1303,39:17.9,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455979866,3
1303,1304,39:17.9,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455981326,3
1304,1305,39:17.9,23.198.7.175,172.16.1.66,6,1226,443,49734,PA,1455982786,3
1305,1306,39:17.9,172.16.1.66,23.198.7.175,6,54,49734,443,A,2497020403,6
1306,1307,39:17.9,172.16.1.66,23.198.7.175,6,54,49734,443,A,2497020403,6
1307,1308,39:17.9,172.16.1.66,204.79.197.203,6,339,49736,443,PA,2421398347,6
1308,1309,39:17.9,204.79.197.203,172.16.1.66,6,54,443,49736,A,2533464113,3
1309,1310,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455983958,3
1310,1311,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455985418,3
1311,1312,39:18.0,23.198.7.175,172.16.1.66,6,1226,443,49734,PA,1455986878,3
1312,1313,39:18.0,172.16.1.66,23.198.7.175,6,54,49734,443,A,2497020403,6
1313,1314,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455988050,3
1314,1315,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455989510,3
1315,1316,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455990970,3
1316,1317,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455992430,3
1317,1318,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455993890,3
1318,1319,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455995350,3
1319,1320,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455996810,3
1320,1321,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455998270,3
1321,1322,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1455999730,3
1322,1323,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1456001190,3
1323,1324,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1456002650,3
1324,1325,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1456004110,3
1325,1326,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1456005570,3
1326,1327,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1456007030,3
1327,1328,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1456008490,3
1328,1329,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1456009950,3
1329,1330,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1456011410,3
1330,1331,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1456012870,3
1331,1332,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1456014330,3
1332,1333,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1456015790,3
1333,1334,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1456017250,3
1334,1335,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1456018710,3
1335,1336,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1456020170,3
1336,1337,39:18.0,23.198.7.175,172.16.1.66,6,1514,443,49734,A,1456021630,3
1337,1338,39:18.0,23.198.7.175,172.16.1.66,6,674,443,49734,PA,1456023090,3
1338,1339,39:18.0,52.109.6.53,172.16.1.66,6,1514,443,49735,A,1240599023,3
1339,1340,39:18.0,52.109.6.53,172.16.1.66,6,1514,443,49735,A,1240600483,3
1340,1341,39:18.0,52.109.6.53,172.16.1.66,6,1514,443,49735,A,1240601943,3
1341,1342,39:18.0,52.109.6.53,172.16.1.66,6,1514,443,49735,A,1240603403,3
1342,1343,39:18.0,52.109.6.53,172.16.1.66,6,380,443,49735,PA,1240604863,3
1343,1344,39:18.0,204.79.197.203,172.16.1.66,6,153,443,49736,PA,2533464113,3
1344,1345,39:18.0,172.16.1.66,23.198.7.175,6,54,49734,443,A,2497020403,6
1345,1346,39:18.0,172.16.1.66,52.109.6.53,6,54,49735,443,A,3765966330,6
1346,1347,39:18.0,172.16.1.66,204.79.197.203,6,54,49736,443,A,2421398632,6
1347,1348,39:18.1,172.16.1.66,23.198.7.175,6,1514,49734,443,A,2497020403,6
1348,1349,39:18.1,172.16.1.66,23.198.7.175,6,91,49734,443,PA,2497021863,6
1349,1350,39:18.1,23.198.7.175,172.16.1.66,6,54,443,49734,A,1456023710,3
1350,1351,39:18.1,23.198.7.175,172.16.1.66,6,54,443,49734,A,1456023710,3
1351,1352,39:18.1,172.16.1.66,23.198.7.175,6,134,49734,443,PA,2497021900,6
1352,1353,39:18.1,23.198.7.175,172.16.1.66,6,54,443,49734,A,1456023710,3
1353,1354,39:18.1,172.16.1.66,204.79.197.203,6,410,49736,443,PA,2421398632,6
1354,1355,39:18.1,204.79.197.203,172.16.1.66,6,54,443,49736,A,2533464212,3
1355,1356,39:18.1,172.16.1.66,172.16.1.4,17,82,60777,53,,,1
1356,1357,39:18.1,172.16.1.66,52.109.6.53,6,212,49735,443,PA,3765966330,6
1357,1358,39:18.1,52.109.6.53,172.16.1.66,6,54,443,49735,A,1240605189,3
1358,1359,39:18.1,172.16.1.66,52.109.6.53,6,141,49735,443,PA,3765966488,6
1359,1360,39:18.1,52.109.6.53,172.16.1.66,6,54,443,49735,A,1240605189,3
1360,1361,39:18.1,172.16.1.66,52.109.6.53,6,187,49735,443,PA,3765966575,6
1361,1362,39:18.1,52.109.6.53,172.16.1.66,6,54,443,49735,A,1240605189,3
1362,1363,39:18.2,204.79.197.203,172.16.1.66,6,1430,443,49736,PA,2533464212,3
1363,1364,39:18.2,172.16.1.66,204.79.197.203,6,54,49736,443,A,2421398988,6
1364,1365,39:18.2,204.79.197.203,172.16.1.66,6,1514,443,49736,A,2533465588,3
1365,1366,39:18.2,204.79.197.203,172.16.1.66,6,1514,443,49736,A,2533467048,3
1366,1367,39:18.2,204.79.197.203,172.16.1.66,6,1514,443,49736,A,2533468508,3
1367,1368,39:18.2,204.79.197.203,172.16.1.66,6,280,443,49736,PA,2533469968,3
1368,1369,39:18.2,172.16.1.66,204.79.197.203,6,54,49736,443,A,2421398988,6
1369,1370,39:18.2,52.109.6.53,172.16.1.66,6,105,443,49735,PA,1240605189,3
1370,1371,39:18.2,172.16.1.66,52.109.6.53,6,54,49735,443,A,3765966708,6
1371,1372,39:18.2,172.16.1.66,204.79.197.203,6,128,49736,443,PA,2421398988,6
1372,1373,39:18.2,204.79.197.203,172.16.1.66,6,54,443,49736,A,2533470194,3
1373,1374,39:18.2,172.16.1.66,204.79.197.203,6,134,49736,443,PA,2421399062,6
1374,1375,39:18.2,172.16.1.66,204.79.197.203,6,422,49736,443,PA,2421399142,6
1375,1376,39:18.2,204.79.197.203,172.16.1.66,6,54,443,49736,A,2533470194,3
1376,1377,39:18.2,204.79.197.203,172.16.1.66,6,54,443,49736,A,2533470194,3
1377,1378,39:18.2,172.16.1.66,23.198.7.175,6,1514,49734,443,A,2497021980,6
1378,1379,39:18.2,172.16.1.66,23.198.7.175,6,1514,49734,443,A,2497023440,6
1379,1380,39:18.2,172.16.1.66,23.198.7.175,6,123,49734,443,PA,2497024900,6
1380,1381,39:18.2,23.198.7.175,172.16.1.66,6,54,443,49734,A,1456023710,3
1381,1382,39:18.2,23.198.7.175,172.16.1.66,6,54,443,49734,A,1456023710,3
1382,1383,39:18.2,23.198.7.175,172.16.1.66,6,54,443,49734,A,1456023710,3
1383,1384,39:18.2,172.16.1.66,23.198.7.175,6,450,49734,443,PA,2497024969,6
1384,1385,39:18.2,23.198.7.175,172.16.1.66,6,54,443,49734,A,1456023710,3
1385,1386,39:18.2,172.16.1.66,23.198.7.175,6,85,49734,443,PA,2497025365,6
1386,1387,39:18.2,23.198.7.175,172.16.1.66,6,54,443,49734,A,1456023710,3
1387,1388,39:18.2,172.16.1.66,23.198.7.175,6,85,49734,443,PA,2497025396,6
1388,1389,39:18.2,23.198.7.175,172.16.1.66,6,54,443,49734,A,1456023710,3
1389,1390,39:18.3,52.109.6.53,172.16.1.66,6,158,443,49735,PA,1240605240,3
1390,1391,39:18.3,172.16.1.66,52.109.6.53,6,54,49735,443,A,3765966708,6
1391,1392,39:18.3,204.79.197.203,172.16.1.66,6,575,443,49736,PA,2533470194,3
1392,1393,39:18.3,52.109.6.53,172.16.1.66,6,92,443,49735,PA,1240605344,3
1393,1394,39:18.3,172.16.1.66,204.79.197.203,6,54,49736,443,A,2421399510,6
1394,1395,39:18.3,172.16.1.66,52.109.6.53,6,54,49735,443,A,3765966708,6
1395,1396,39:18.3,172.16.1.66,52.109.6.53,6,92,49735,443,PA,3765966708,6
1396,1397,39:18.3,52.109.6.53,172.16.1.66,6,54,443,49735,A,1240605382,3
1397,1398,39:18.3,172.16.1.66,204.79.197.203,6,85,49736,443,PA,2421399510,6
1398,1399,39:18.3,204.79.197.203,172.16.1.66,6,54,443,49736,A,2533470715,3
1399,1400,39:18.4,52.109.6.53,172.16.1.66,6,717,443,49735,PA,1240605382,3
1400,1401,39:18.4,172.16.1.66,52.109.6.53,6,54,49735,443,A,3765966746,6
1401,1402,39:18.4,172.16.1.66,172.16.1.4,17,83,62463,53,,,1
1402,1403,39:18.4,23.198.7.175,172.16.1.66,6,795,443,49734,PA,1456023710,3
1403,1404,39:18.4,204.79.197.203,172.16.1.66,6,1514,443,49736,A,2533470715,3
1404,1405,39:18.4,204.79.197.203,172.16.1.66,6,1514,443,49736,A,2533472175,3
1405,1406,39:18.4,204.79.197.203,172.16.1.66,6,1514,443,49736,A,2533473635,3
1406,1407,39:18.4,204.79.197.203,172.16.1.66,6,1514,443,49736,A,2533475095,3
1407,1408,39:18.4,204.79.197.203,172.16.1.66,6,1514,443,49736,A,2533476555,3
1408,1409,39:18.4,204.79.197.203,172.16.1.66,6,1514,443,49736,A,2533478015,3
1409,1410,39:18.4,204.79.197.203,172.16.1.66,6,961,443,49736,PA,2533479475,3
1410,1411,39:18.4,172.16.1.66,23.198.7.175,6,54,49734,443,A,2497025427,6
1411,1412,39:18.4,172.16.1.66,204.79.197.203,6,54,49736,443,A,2421399541,6
1412,1413,39:18.6,172.16.1.4,172.16.1.66,17,253,53,62463,,,4
1413,1414,39:18.6,172.16.1.66,52.109.0.142,6,66,49737,443,S,1403448886,6
1414,1415,39:18.7,172.16.1.66,172.16.1.4,17,74,64662,53,,,1
1415,1416,39:18.7,52.109.0.142,172.16.1.66,6,58,443,49737,SA,2848737840,3
1416,1417,39:18.7,172.16.1.66,52.109.0.142,6,54,49737,443,A,1403448887,6
1417,1418,39:18.7,172.16.1.66,52.109.0.142,6,351,49737,443,PA,1403448887,6
1418,1419,39:18.7,52.109.0.142,172.16.1.66,6,54,443,49737,A,2848737841,3
1419,1420,39:18.8,52.109.0.142,172.16.1.66,6,1418,443,49737,PA,2848737841,3
1420,1421,39:18.8,172.16.1.66,52.109.0.142,6,54,49737,443,A,1403449184,6
1421,1422,39:18.8,52.109.0.142,172.16.1.66,6,1514,443,49737,A,2848739205,3
1422,1423,39:18.8,52.109.0.142,172.16.1.66,6,1514,443,49737,A,2848740665,3
1423,1424,39:18.8,52.109.0.142,172.16.1.66,6,1514,443,49737,A,2848742125,3
1424,1425,39:18.8,52.109.0.142,172.16.1.66,6,517,443,49737,PA,2848743585,3
1425,1426,39:18.8,172.16.1.66,52.109.0.142,6,54,49737,443,A,1403449184,6
1426,1427,39:18.8,172.16.1.66,52.109.0.142,6,212,49737,443,PA,1403449184,6
1427,1428,39:18.8,52.109.0.142,172.16.1.66,6,54,443,49737,A,2848744048,3
1428,1429,39:18.8,172.16.1.66,52.109.0.142,6,141,49737,443,PA,1403449342,6
1429,1430,39:18.8,172.16.1.66,52.109.0.142,6,167,49737,443,PA,1403449429,6
1430,1431,39:18.8,52.109.0.142,172.16.1.66,6,54,443,49737,A,2848744048,3
1431,1432,39:18.8,52.109.0.142,172.16.1.66,6,54,443,49737,A,2848744048,3
1432,1433,39:18.9,52.109.0.142,172.16.1.66,6,105,443,49737,PA,2848744048,3
1433,1434,39:18.9,172.16.1.66,52.109.0.142,6,54,49737,443,A,1403449542,6
1434,1435,39:18.9,52.109.0.142,172.16.1.66,6,123,443,49737,PA,2848744099,3
1435,1436,39:18.9,172.16.1.66,52.109.0.142,6,54,49737,443,A,1403449542,6
1436,1437,39:18.9,172.16.1.66,52.109.0.142,6,92,49737,443,PA,1403449542,6
1437,1438,39:18.9,52.109.0.142,172.16.1.66,6,54,443,49737,A,2848744168,3
1438,1439,39:19.0,52.109.0.142,172.16.1.66,6,640,443,49737,PA,2848744168,3
1439,1440,39:19.0,172.16.1.66,52.109.0.142,6,54,49737,443,A,1403449580,6
1440,1441,39:19.0,172.16.1.66,52.109.6.53,6,135,49735,443,PA,3765966746,6
1441,1442,39:19.0,52.109.6.53,172.16.1.66,6,54,443,49735,A,1240606045,3
1442,1443,39:19.1,52.109.6.53,172.16.1.66,6,553,443,49735,PA,1240606045,3
1443,1444,39:19.1,172.16.1.66,52.109.6.53,6,54,49735,443,A,3765966827,6
1444,1445,39:19.1,52.109.6.53,172.16.1.66,6,92,443,49735,PA,1240606544,3
1445,1446,39:19.1,172.16.1.66,52.109.6.53,6,54,49735,443,A,3765966827,6
1446,1447,39:20.1,172.16.1.66,172.16.1.4,17,82,60777,53,,,1
1447,1448,39:20.7,172.16.1.66,172.16.1.4,17,74,64662,53,,,1
1448,1449,39:23.2,172.16.1.66,172.16.1.4,17,70,51396,53,,,1
1449,1450,39:23.3,172.16.1.66,52.109.0.142,6,66,49738,443,S,3488111688,6
1450,1451,39:23.4,52.109.0.142,172.16.1.66,6,58,443,49738,SA,726259026,3
1451,1452,39:23.4,172.16.1.66,52.109.0.142,6,54,49738,443,A,3488111689,6
1452,1453,39:23.4,172.16.1.4,172.16.1.66,17,154,53,51396,,,4
1453,1454,39:23.4,172.16.1.66,20.241.44.114,6,66,49739,443,S,2169012949,6
1454,1455,39:23.4,172.16.1.66,52.109.0.142,6,333,49738,443,PA,3488111689,6
1455,1456,39:23.4,52.109.0.142,172.16.1.66,6,54,443,49738,A,726259027,3
1456,1457,39:23.5,20.241.44.114,172.16.1.66,6,58,443,49739,SA,603382048,3
1457,1458,39:23.5,172.16.1.66,20.241.44.114,6,54,49739,443,A,2169012950,6
1458,1459,39:23.5,172.16.1.66,20.241.44.114,6,320,49739,443,PA,2169012950,6
1459,1460,39:23.5,20.241.44.114,172.16.1.66,6,54,443,49739,A,603382049,3
1460,1461,39:23.5,52.109.0.142,172.16.1.66,6,1418,443,49738,PA,726259027,3
1461,1462,39:23.5,172.16.1.66,52.109.0.142,6,54,49738,443,A,3488111968,6
1462,1463,39:23.5,52.109.0.142,172.16.1.66,6,1514,443,49738,A,726260391,3
1463,1464,39:23.5,52.109.0.142,172.16.1.66,6,1514,443,49738,A,726261851,3
1464,1465,39:23.5,52.109.0.142,172.16.1.66,6,1514,443,49738,A,726263311,3
1465,1466,39:23.5,52.109.0.142,172.16.1.66,6,508,443,49738,PA,726264771,3
1466,1467,39:23.5,172.16.1.66,52.109.0.142,6,54,49738,443,A,3488111968,6
1467,1468,39:23.5,172.16.1.66,52.109.0.142,6,212,49738,443,PA,3488111968,6
1468,1469,39:23.5,52.109.0.142,172.16.1.66,6,54,443,49738,A,726265225,3
1469,1470,39:23.5,20.241.44.114,172.16.1.66,6,1430,443,49739,PA,603382049,3
1470,1471,39:23.5,172.16.1.66,20.241.44.114,6,54,49739,443,A,2169013216,6
1471,1472,39:23.5,20.241.44.114,172.16.1.66,6,1514,443,49739,A,603383425,3
1472,1473,39:23.5,20.241.44.114,172.16.1.66,6,1514,443,49739,A,603384885,3
1473,1474,39:23.5,20.241.44.114,172.16.1.66,6,1514,443,49739,A,603386345,3
1474,1475,39:23.5,20.241.44.114,172.16.1.66,6,476,443,49739,PA,603387805,3
1475,1476,39:23.5,172.16.1.66,20.241.44.114,6,54,49739,443,A,2169013216,6
1476,1477,39:23.6,172.16.1.66,20.241.44.114,6,147,49739,443,PA,2169013216,6
1477,1478,39:23.6,20.241.44.114,172.16.1.66,6,54,443,49739,A,603388227,3
1478,1479,39:23.6,52.109.0.142,172.16.1.66,6,105,443,49738,PA,726265225,3
1479,1480,39:23.6,172.16.1.66,52.109.0.142,6,54,49738,443,A,3488112126,6
1480,1481,39:23.6,172.16.1.66,52.109.0.142,6,598,49738,443,PA,3488112126,6
1481,1482,39:23.6,52.109.0.142,172.16.1.66,6,54,443,49738,A,726265276,3
1482,1483,39:23.6,20.241.44.114,172.16.1.66,6,105,443,49739,PA,603388227,3
1483,1484,39:23.6,172.16.1.66,20.241.44.114,6,54,49739,443,A,2169013309,6
1484,1485,39:23.6,172.16.1.66,20.241.44.114,6,425,49739,443,PA,2169013309,6
1485,1486,39:23.6,20.241.44.114,172.16.1.66,6,54,443,49739,A,603388278,3
1486,1487,39:23.7,52.109.0.142,172.16.1.66,6,1418,443,49738,PA,726265276,3
1487,1488,39:23.7,172.16.1.66,52.109.0.142,6,54,49738,443,A,3488112670,6
1488,1489,39:23.7,52.109.0.142,172.16.1.66,6,60,443,49738,PA,726266640,3
1489,1490,39:23.7,172.16.1.66,52.109.0.142,6,54,49738,443,A,3488112670,6
